player_id,season_name,competition_id,competition_name,team_id,team_name,nb_in_group,nb_on_pitch,goals,assists,own_goals,subed_in,subed_out,yellow_cards,second_yellow_cards,direct_red_cards,penalty_goals,minutes_played,goals_conceded,clean_sheets,main_position
256696,22/23,MAL1,Premier League,36820,Zebbug Rangers FC,15,15,1.0,0,0,5,8,3,0,0,0,940.0,0,0,Attack
256696,21/22,MAL1,Premier League,10262,Birkirkara FC,18,18,2.0,3,0,2,10,0,0,0,0,690.0,0,0,Attack
256977,24/25,GB1,Premier League,543,Wolverhampton Wanderers,2,2,0.0,0,0,2,0,0,0,0,0,,0,0,Attack
256977,22/23,GB1,Premier League,543,Wolverhampton Wanderers,35,32,6.0,0,0,12,12,5,0,0,0,295.0,0,0,Attack
256977,21/22,GB1,Premier League,543,Wolverhampton Wanderers,29,26,2.0,3,0,11,11,2,0,0,0,742.0,0,0,Attack
257062,25/26,ES1,LaLiga,367,Rayo Vallecano,3,3,1.0,0,0,0,2,1,0,0,0,265.0,0,0,Attack
257062,24/25,ES1,LaLiga,367,Rayo Vallecano,36,36,4.0,5,0,8,14,4,0,0,0,641.0,0,0,Attack
257062,23/24,ES1,LaLiga,367,Rayo Vallecano,32,32,6.0,1,0,2,17,6,1,0,0,416.0,0,0,Attack
257062,22/23,ES1,LaLiga,367,Rayo Vallecano,35,35,5.0,5,0,1,18,7,0,0,0,579.0,0,0,Attack
257062,21/22,ES1,LaLiga,367,Rayo Vallecano,36,36,7.0,5,0,2,10,6,0,0,0,429.0,0,0,Attack
257448,22/23,FR1,Ligue 1,162,AS Monaco,19,11,0.0,0,0,8,3,0,0,0,0,,0,0,Attack
257448,21/22,FR1,Ligue 1,162,AS Monaco,34,32,4.0,3,0,8,23,4,0,0,0,480.0,0,0,Attack
257462,24/25,IT1,Serie A,5,AC Milan,21,15,2.0,0,0,9,6,1,0,0,0,277.0,0,0,Attack
257462,23/24,IT1,Serie A,5,AC Milan,30,23,6.0,1,0,15,5,2,0,1,0,145.0,0,0,Attack
257462,23/24,IT1,Serie A,430,ACF Fiorentina,1,0,0.0,0,0,0,0,0,0,0,0,,0,0,Attack
257462,22/23,IT1,Serie A,430,ACF Fiorentina,35,31,6.0,3,0,15,8,3,0,0,0,255.0,0,0,Attack
257462,21/22,ES1,LaLiga,418,Real Madrid,27,15,1.0,3,0,14,1,1,0,0,0,359.0,0,0,Attack
258889,25/26,GB1,Premier League,148,Tottenham Hotspur,2,2,0.0,0,0,2,0,0,0,0,0,,0,0,Attack
258889,24/25,GB1,Premier League,148,Tottenham Hotspur,28,27,9.0,3,1,2,7,0,0,0,1,245.0,0,0,Attack
258889,23/24,GB1,Premier League,989,AFC Bournemouth,38,38,19.0,3,0,1,9,3,0,0,2,175.0,0,0,Attack
258889,22/23,GB1,Premier League,989,AFC Bournemouth,33,33,6.0,7,0,1,13,2,0,0,0,479.0,0,0,Attack
258923,25/26,ES1,LaLiga,131,FC Barcelona,3,3,0.0,0,0,2,1,0,0,0,0,,0,0,Attack
258923,24/25,GB1,Premier League,405,Aston Villa,10,10,2.0,3,0,6,4,0,0,0,1,222.0,0,0,Attack
258923,24/25,GB1,Premier League,985,Manchester United,16,15,4.0,1,0,3,8,2,0,0,0,246.0,0,0,Attack
258923,23/24,GB1,Premier League,985,Manchester United,33,33,7.0,3,0,7,14,2,0,0,2,325.0,0,0,Attack
258923,22/23,GB1,Premier League,985,Manchester United,35,35,17.0,6,0,3,13,2,0,0,0,170.0,0,0,Attack
258923,21/22,GB1,Premier League,985,Manchester United,28,25,4.0,2,0,12,10,2,0,0,0,308.0,0,0,Attack
260166,23/24,GB1,Premier League,703,Nottingham Forest,2,0,0.0,0,0,0,0,0,0,0,0,,0,0,Attack
260166,21/22,FR1,Ligue 1,40,FC Girondins Bordeaux,32,32,11.0,2,0,3,20,3,0,0,0,230.0,0,0,Attack
261963,25/26,ARM1,Premier League,60368,FC Noah Yerevan,3,3,0.0,1,0,1,0,0,0,0,0,,0,0,Attack
261963,22/23,FR1,Ligue 1,1420,Angers SCO,2,1,0.0,0,0,1,0,0,0,0,0,,0,0,Attack
